Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat_(%),Ptch(rad),Roll(rad),Yaw(rad),FM,GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Rud,Ele,Thr,Ail,SA,SB,SC,SD,LSW,TxBat(V)
2021-08-03,08:45:56.790,-76,0,100,13,0,6,100,-72,100,8,19.3,11.7,96,56,0.30,-0.19,-0.97,0,12.600602 47.436821,49.8,32.07,55,7,5,7,-41,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:45:57.090,-76,0,100,13,0,6,100,-72,100,8,19.3,11.7,96,56,0.30,-0.19,-0.97,0,12.600602 47.436821,49.8,32.07,55,7,0,3,-41,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:45:57.390,-77,0,100,13,0,6,100,-75,100,12,19.3,11.7,99,56,0.31,-0.18,-0.95,0,12.600602 47.436821,49.8,32.07,55,7,2,0,-41,6,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:45:57.690,-77,0,100,13,0,6,100,-75,100,12,19.3,11.7,99,56,0.31,-0.18,-0.95,0,12.600602 47.436821,49.8,32.07,55,7,2,-4,-41,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:45:57.990,-77,0,100,14,0,6,100,-75,100,11,19.3,11.7,99,56,0.31,-0.18,-0.95,0,12.600716 47.436657,48.7,32.05,58,7,8,23,-41,20,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:45:58.290,-77,0,100,14,0,6,100,-75,100,11,19.4,11.7,103,57,0.31,-0.18,-0.95,0,12.600716 47.436657,48.7,32.05,58,7,2,27,-48,24,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:45:58.590,-78,0,100,14,0,6,100,-75,100,13,19.4,11.7,103,57,0.31,-0.16,-0.95,0,12.600716 47.436657,48.7,32.05,58,7,10,27,-56,24,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:45:58.890,-79,0,100,12,0,6,100,-77,100,12,19.4,11.7,103,57,0.31,-0.16,-0.95,0,12.600716 47.436657,48.7,32.05,58,7,5,0,-52,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:45:59.190,-79,0,100,12,0,6,100,-77,100,12,19.4,11.7,103,57,0.31,-0.16,-0.95,0,12.600808 47.436521,48.0,32.02,60,7,5,0,-52,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:45:59.490,-79,0,100,13,0,6,100,-77,100,12,19.4,11.2,106,57,0.37,-0.12,-0.90,0,12.600808 47.436521,48.0,32.02,60,7,8,7,-52,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:45:59.790,-79,0,100,13,0,6,100,-77,100,12,19.4,11.2,106,57,0.37,-0.12,-0.90,0,12.600808 47.436521,48.0,32.02,60,7,2,11,-52,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:00.090,-79,0,100,13,0,6,100,-77,100,12,19.4,11.2,106,57,0.37,-0.12,-0.90,0,12.600924 47.436368,48.5,32.51,62,7,8,0,-52,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:00.390,-81,0,100,12,0,6,100,-78,100,11,19.3,11.2,109,56,0.37,-0.12,-0.90,0,12.600924 47.436368,48.5,32.51,62,7,8,3,-56,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:00.690,-81,0,100,12,0,6,100,-78,100,11,19.3,11.2,109,56,0.39,-0.15,-0.86,0,12.600924 47.436368,48.5,32.51,62,7,8,15,-52,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:00.990,-84,0,100,10,0,6,100,-80,100,12,19.3,11.2,109,56,0.39,-0.15,-0.86,0,12.600924 47.436368,48.5,32.51,62,7,2,-4,-52,-10,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:01.290,-84,0,100,10,0,6,100,-80,100,12,19.3,11.2,109,56,0.39,-0.15,-0.86,0,12.601028 47.436249,50.8,-32.71,64,7,2,-9,-26,-10,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:01.590,-85,0,100,12,0,6,100,-83,100,11,19.3,11.8,113,55,0.37,-0.17,-0.83,0,12.601028 47.436249,50.8,-32.71,64,7,5,-9,-15,-14,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:01.890,-85,0,100,12,0,6,100,-78,100,12,19.3,11.8,113,55,0.37,-0.17,-0.83,0,12.601028 47.436249,50.8,-32.71,64,7,2,-4,-22,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:02.190,-85,0,100,12,0,6,100,-78,100,12,19.3,11.8,113,55,0.37,-0.17,-0.83,0,12.601165 47.436106,53.9,-32.58,66,7,2,0,-22,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:02.490,-86,0,100,12,0,6,100,-86,100,11,19.3,12.1,117,55,0.37,-0.17,-0.83,0,12.601165 47.436106,53.9,-32.58,66,7,2,-9,-18,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:02.790,-86,0,100,12,0,6,100,-86,100,11,19.3,12.1,117,55,0.34,-0.19,-0.83,0,12.601165 47.436106,53.9,-32.58,66,7,0,0,-18,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:03.090,-89,0,100,10,0,6,100,-88,100,10,19.3,12.1,117,55,0.34,-0.19,-0.83,0,12.601165 47.436106,53.9,-32.58,66,7,2,0,-11,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:03.390,-89,0,100,10,0,6,100,-88,100,10,19.3,12.1,117,55,0.34,-0.19,-0.83,0,12.601283 47.435986,54.7,-32.50,68,7,2,0,-11,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:03.690,-89,0,100,10,0,6,100,-81,100,10,19.3,12.4,120,55,0.34,-0.19,-0.83,0,12.601283 47.435986,54.7,-32.50,68,7,5,0,-11,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:03.990,-89,0,100,10,0,6,100,-81,100,10,19.3,12.4,120,55,0.34,-0.20,-0.82,0,12.601283 47.435986,54.7,-32.50,68,7,2,0,-11,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:04.290,-89,0,100,12,0,6,100,-88,100,10,19.3,12.4,120,55,0.34,-0.20,-0.82,0,12.601283 47.435986,54.7,-32.50,68,7,5,0,-7,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:04.590,-87,0,100,13,0,6,100,-82,100,11,19.3,12.4,120,55,0.34,-0.20,-0.82,0,12.601427 47.435844,55.2,-32.46,71,7,5,0,-7,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:04.890,-87,0,100,13,0,6,100,-82,100,11,19.3,12.2,124,55,0.35,-0.20,-0.79,0,12.601427 47.435844,55.2,-32.46,71,7,8,0,0,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:05.190,-87,0,100,13,0,6,100,-82,100,11,19.3,12.2,124,55,0.35,-0.20,-0.79,0,12.601427 47.435844,55.2,-32.46,71,7,8,3,4,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:05.490,-88,0,98,12,0,6,100,-81,100,13,19.3,12.2,124,55,0.35,-0.20,-0.79,0,12.601546 47.435725,54.5,-32.49,73,7,2,0,8,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:05.790,-88,0,98,12,0,6,100,-81,100,13,19.2,13.2,128,54,0.35,-0.20,-0.79,0,12.601546 47.435725,54.5,-32.49,73,7,2,3,16,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:06.090,-88,0,100,12,0,6,100,-82,100,13,19.2,13.2,128,54,0.34,-0.20,-0.79,0,12.601546 47.435725,54.5,-32.49,73,7,0,-4,16,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:06.390,-88,0,100,12,0,6,100,-82,100,13,19.2,13.2,128,54,0.34,-0.20,-0.79,0,12.601546 47.435725,54.5,-32.49,73,7,0,0,16,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:06.690,-91,0,100,12,0,6,100,-90,100,9,19.2,13.2,128,54,0.34,-0.20,-0.79,0,12.601664 47.435598,55.5,32.73,74,7,0,0,16,17,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:06.990,-91,0,100,12,0,6,100,-90,100,9,19.2,12.6,132,54,0.34,-0.20,-0.79,0,12.601664 47.435598,55.5,32.73,74,7,5,0,16,17,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:07.290,-92,0,98,13,0,6,100,-93,100,6,19.2,12.6,132,54,0.34,-0.19,-0.79,0,12.601664 47.435598,55.5,32.73,74,7,5,0,16,13,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:07.590,-91,0,100,10,0,6,100,-89,100,9,19.2,12.6,132,54,0.34,-0.19,-0.79,0,12.601664 47.435598,55.5,32.73,74,7,5,-4,16,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:07.890,-91,0,100,10,0,6,100,-89,100,9,19.2,12.6,132,54,0.34,-0.19,-0.79,0,12.601780 47.435464,55.9,32.65,77,7,5,-4,16,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:08.190,-90,0,100,11,0,6,100,-81,95,12,19.2,12.8,136,53,0.34,-0.17,-0.78,0,12.601780 47.435464,55.9,32.65,77,7,5,-4,20,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:08.490,-90,0,100,11,0,6,100,-81,95,12,19.2,12.8,136,53,0.34,-0.17,-0.78,0,12.601780 47.435464,55.9,32.65,77,7,2,0,16,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:08.790,-90,0,100,10,0,6,100,-89,98,10,19.2,12.8,136,53,0.34,-0.17,-0.78,0,12.601921 47.435305,55.6,32.76,79,7,2,-4,16,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:09.090,-90,0,100,10,0,6,100,-89,98,10,19.2,12.8,140,53,0.34,-0.17,-0.78,0,12.601921 47.435305,55.6,32.76,79,7,5,3,20,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:09.390,-90,0,100,8,0,6,100,-83,99,12,19.2,12.8,140,53,0.34,-0.17,-0.79,0,12.601921 47.435305,55.6,32.76,79,7,2,0,16,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:09.690,-90,0,100,8,0,6,100,-83,99,12,19.2,12.8,140,53,0.34,-0.17,-0.79,0,12.601921 47.435305,55.6,32.76,79,7,2,0,20,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:09.990,-90,0,100,8,0,6,100,-83,99,12,19.2,12.8,140,53,0.34,-0.17,-0.79,0,12.602062 47.435150,55.5,-32.68,81,7,2,0,20,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:10.290,-91,0,100,9,0,6,100,-84,100,11,19.2,13.0,144,54,0.34,-0.17,-0.79,0,12.602062 47.435150,55.5,-32.68,81,7,2,3,16,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:10.590,-88,0,100,12,0,6,100,-86,100,11,19.2,13.0,144,54,0.35,-0.18,-0.78,0,12.602062 47.435150,55.5,-32.68,81,7,5,7,16,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:10.890,-88,0,100,12,0,6,100,-86,100,11,19.2,13.0,144,54,0.35,-0.18,-0.78,0,12.602062 47.435150,55.5,-32.68,81,7,5,7,20,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:11.190,-88,0,100,12,0,6,100,-83,100,12,19.2,12.8,147,53,0.35,-0.18,-0.78,0,12.602182 47.435023,56.1,-32.59,83,7,8,7,16,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:11.490,-88,0,100,12,0,6,100,-83,100,12,19.2,12.8,147,53,0.35,-0.18,-0.78,0,12.602182 47.435023,56.1,-32.59,83,7,2,0,20,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:11.790,-87,0,100,12,0,6,100,-85,100,11,19.2,12.8,147,53,0.35,-0.18,-0.78,0,12.602182 47.435023,56.1,-32.59,83,7,5,0,20,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:12.090,-87,0,100,12,0,6,100,-85,100,11,19.2,12.8,147,53,0.35,-0.18,-0.78,0,12.602304 47.434897,57.3,-32.53,86,7,5,3,20,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:12.390,-87,0,100,12,0,6,100,-80,100,12,19.2,12.6,151,53,0.35,-0.18,-0.78,0,12.602304 47.434897,57.3,-32.53,86,7,5,3,20,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:12.690,-87,0,100,12,0,6,100,-80,100,12,19.2,12.6,151,53,0.35,-0.18,-0.77,0,12.602304 47.434897,57.3,-32.53,86,7,5,19,16,17,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:12.990,-86,0,100,12,0,6,100,-83,100,12,19.2,12.6,151,53,0.35,-0.18,-0.77,0,12.602304 47.434897,57.3,-32.53,86,7,2,15,16,10,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:13.290,-87,0,100,12,0,6,100,-82,100,12,19.2,12.6,151,53,0.35,-0.18,-0.77,0,12.602456 47.434744,58.7,-32.51,89,7,8,3,20,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:13.590,-87,0,100,12,0,6,100,-82,100,12,19.2,12.5,155,53,0.38,-0.17,-0.74,0,12.602456 47.434744,58.7,-32.51,89,7,5,0,20,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:13.890,-86,0,100,13,0,6,100,-82,100,12,19.2,12.5,155,53,0.38,-0.17,-0.74,0,12.602456 47.434744,58.7,-32.51,89,7,5,-4,24,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:14.190,-86,0,100,13,0,6,100,-82,100,12,19.2,12.5,155,53,0.38,-0.17,-0.74,0,12.602586 47.434617,60.1,-32.40,91,9,2,-4,20,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:14.490,-86,0,100,13,0,6,100,-82,100,12,19.2,13.1,159,53,0.38,-0.17,-0.74,0,12.602586 47.434617,60.1,-32.40,91,9,2,-4,24,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:14.790,-86,0,100,12,0,6,100,-83,100,12,19.2,13.1,159,53,0.35,-0.18,-0.74,0,12.602586 47.434617,60.1,-32.40,91,9,2,-4,20,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:15.090,-86,0,100,12,0,6,100,-83,100,12,19.2,13.1,159,53,0.35,-0.18,-0.74,0,12.602586 47.434617,60.1,-32.40,91,9,0,0,24,6,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:15.390,-86,0,100,12,0,6,100,-83,100,12,19.2,13.1,159,53,0.35,-0.18,-0.74,0,12.602747 47.434470,60.9,-32.23,94,9,5,-4,20,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:15.690,-86,0,100,12,0,6,100,-83,100,12,19.2,12.9,163,53,0.35,-0.18,-0.74,0,12.602747 47.434470,60.9,-32.23,94,9,5,0,24,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:15.990,-86,0,100,12,0,6,100,-82,100,12,19.2,12.9,163,53,0.35,-0.18,-0.73,0,12.602747 47.434470,60.9,-32.23,94,9,2,0,28,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:16.290,-87,0,100,13,0,6,100,-84,100,11,19.2,12.9,163,53,0.35,-0.18,-0.73,0,12.602747 47.434470,60.9,-32.23,94,9,2,-4,24,10,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:16.590,-87,0,100,13,0,6,100,-84,100,11,19.1,13.1,167,52,0.35,-0.18,-0.73,0,12.602884 47.434350,61.0,-32.15,96,9,0,-4,32,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:16.890,-86,0,100,12,0,6,100,-84,100,11,19.1,13.1,167,52,0.34,-0.18,-0.72,0,12.602884 47.434350,61.0,-32.15,96,9,0,0,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:17.190,-86,0,100,12,0,6,100,-84,100,11,19.1,13.1,167,52,0.34,-0.18,-0.72,0,12.602884 47.434350,61.0,-32.15,96,9,2,-4,36,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:17.490,-87,0,100,12,0,6,100,-83,100,12,19.1,13.1,167,52,0.34,-0.18,-0.72,0,12.603048 47.434210,60.7,-32.10,99,9,2,0,32,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:17.790,-87,0,100,12,0,6,100,-83,100,12,19.1,13.1,171,52,0.34,-0.18,-0.72,0,12.603048 47.434210,60.7,-32.10,99,9,0,3,24,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:18.090,-86,0,100,13,0,6,100,-83,100,12,19.1,13.1,171,52,0.35,-0.17,-0.72,0,12.603048 47.434210,60.7,-32.10,99,9,2,15,28,6,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:18.390,-86,0,100,13,0,6,100,-83,100,12,19.1,13.1,171,52,0.35,-0.17,-0.72,0,12.603048 47.434210,60.7,-32.10,99,9,2,3,24,6,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:18.690,-86,0,100,12,0,6,100,-82,100,11,19.1,13.1,171,52,0.35,-0.17,-0.72,0,12.603185 47.434096,60.4,-32.06,103,9,2,3,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:18.990,-84,0,100,11,0,6,100,-81,100,13,19.1,12.8,175,52,0.38,-0.17,-0.71,0,12.603185 47.434096,60.4,-32.06,103,9,0,0,28,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:19.290,-84,0,100,11,0,6,100,-81,100,13,19.1,12.8,175,52,0.38,-0.17,-0.71,0,12.603185 47.434096,60.4,-32.06,103,9,2,0,32,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:19.590,-84,0,100,11,0,6,100,-81,100,13,19.1,12.8,175,52,0.38,-0.17,-0.71,0,12.603322 47.433984,60.6,-31.97,105,9,2,0,24,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:19.890,-84,0,100,12,0,6,100,-79,100,12,19.2,12.9,179,53,0.38,-0.17,-0.71,0,12.603322 47.433984,60.6,-31.97,105,9,5,3,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:20.190,-84,0,100,12,0,6,100,-79,100,12,19.2,12.9,179,53,0.38,-0.17,-0.70,0,12.603322 47.433984,60.6,-31.97,105,9,2,7,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:20.490,-84,0,100,12,0,6,100,-80,100,12,19.2,12.9,179,53,0.38,-0.17,-0.70,0,12.603322 47.433984,60.6,-31.97,105,9,2,3,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:20.790,-84,0,100,12,0,6,100,-80,100,12,19.2,12.9,179,53,0.38,-0.17,-0.70,0,12.603489 47.433855,61.5,-31.82,108,9,2,7,24,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:21.090,-84,0,100,13,0,6,100,-82,100,13,19.1,12.8,182,52,0.38,-0.17,-0.70,0,12.603489 47.433855,61.5,-31.82,108,9,2,3,28,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:21.390,-84,0,100,13,0,6,100,-82,100,13,19.1,12.8,182,52,0.39,-0.19,-0.68,0,12.603489 47.433855,61.5,-31.82,108,9,2,0,24,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:21.690,-83,0,100,13,0,6,100,-79,100,12,19.1,12.8,182,52,0.39,-0.19,-0.68,0,12.603631 47.433752,61.7,-31.75,111,9,5,0,28,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:21.990,-82,0,100,13,0,6,100,-79,100,13,19.1,12.8,182,52,0.39,-0.19,-0.68,0,12.603631 47.433752,61.7,-31.75,111,9,2,7,28,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:22.310,-82,0,100,13,0,6,100,-79,100,13,19.1,12.6,186,52,0.40,-0.20,-0.67,0,12.603631 47.433752,61.7,-31.75,111,9,2,7,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:22.610,-82,0,100,12,0,6,100,-78,100,13,19.1,12.6,186,52,0.40,-0.20,-0.67,0,12.603631 47.433752,61.7,-31.75,111,9,0,11,24,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:22.910,-82,0,100,12,0,6,100,-78,100,13,19.1,12.6,186,52,0.40,-0.20,-0.67,0,12.603803 47.433628,63.0,-31.70,112,9,0,11,32,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:23.210,-81,0,100,12,0,6,100,-77,100,12,19.1,13.2,190,52,0.40,-0.20,-0.67,0,12.603803 47.433628,63.0,-31.70,112,9,2,-9,24,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:23.510,-81,0,100,12,0,6,100,-77,100,12,19.1,13.2,190,52,0.41,-0.20,-0.66,0,12.603803 47.433628,63.0,-31.70,112,9,5,-4,24,-14,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:23.810,-80,0,100,12,0,6,100,-79,100,13,19.1,13.2,190,52,0.41,-0.20,-0.66,0,12.603803 47.433628,63.0,-31.70,112,9,2,-18,32,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:24.110,-80,0,100,12,0,6,100,-79,100,13,19.1,13.2,190,52,0.41,-0.20,-0.66,0,12.603951 47.433521,65.3,-31.75,114,9,2,-36,28,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:24.410,-80,0,100,12,0,6,100,-79,100,13,19.1,12.8,194,51,0.35,-0.19,-0.67,0,12.603951 47.433521,65.3,-31.75,114,9,2,-4,28,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:24.710,-79,0,100,13,0,6,100,-76,100,13,19.1,12.8,194,51,0.35,-0.19,-0.67,0,12.603951 47.433521,65.3,-31.75,114,9,2,-4,36,3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:25.010,-79,0,100,13,0,6,100,-76,100,13,19.1,12.8,194,51,0.35,-0.19,-0.67,0,12.604103 47.433407,67.0,-31.90,115,9,2,-13,28,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:25.310,-79,0,100,13,0,6,100,-76,100,13,19.1,13.7,198,51,0.35,-0.19,-0.67,0,12.604103 47.433407,67.0,-31.90,115,9,5,-9,24,27,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:25.610,-79,0,100,13,0,6,100,-77,100,13,19.1,13.7,198,51,0.32,-0.19,-0.67,0,12.604103 47.433407,67.0,-31.90,115,9,-2,-9,28,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:25.910,-79,0,100,13,0,6,100,-77,100,13,19.1,13.7,198,51,0.32,-0.19,-0.67,0,12.604103 47.433407,67.0,-31.90,115,9,0,-9,28,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:26.210,-79,0,100,13,0,6,100,-75,100,12,19.1,13.7,198,51,0.32,-0.19,-0.67,0,12.604288 47.433261,66.8,-32.02,118,9,0,-9,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:26.510,-79,0,100,13,0,6,100,-75,100,12,19.1,13.3,202,51,0.32,-0.19,-0.67,0,12.604288 47.433261,66.8,-32.02,118,9,0,-9,32,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:26.810,-84,0,100,10,0,6,100,-82,100,12,19.1,13.3,202,51,0.30,-0.17,-0.69,0,12.604288 47.433261,66.8,-32.02,118,9,0,-9,28,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:27.110,-84,0,100,10,0,6,100,-82,100,12,19.1,13.3,202,51,0.30,-0.17,-0.69,0,12.604288 47.433261,66.8,-32.02,118,9,0,-9,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:27.410,-87,0,100,13,0,6,100,-83,100,11,19.1,13.1,206,51,0.30,-0.17,-0.69,0,12.604438 47.433139,65.2,-32.06,122,9,0,-4,28,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:27.710,-81,0,100,12,0,6,100,-76,100,12,19.1,13.1,206,51,0.29,-0.17,-0.70,0,12.604438 47.433139,65.2,-32.06,122,9,-2,-9,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:28.010,-81,0,100,12,0,6,100,-76,100,12,19.1,13.1,206,51,0.29,-0.17,-0.70,0,12.604438 47.433139,65.2,-32.06,122,9,-5,-9,28,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:28.310,-82,0,100,12,0,6,100,-90,100,8,19.1,13.1,206,51,0.29,-0.17,-0.70,0,12.604609 47.432995,62.0,-32.15,126,10,0,-4,28,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:28.610,-82,0,100,12,0,6,100,-90,100,8,19.1,13.5,210,51,0.29,-0.17,-0.70,0,12.604609 47.432995,62.0,-32.15,126,10,2,-9,28,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:28.910,-88,0,100,11,0,6,100,-88,100,10,19.1,13.5,210,51,0.28,-0.17,-0.71,0,12.604609 47.432995,62.0,-32.15,126,10,0,-13,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:29.210,-88,0,100,11,0,6,100,-88,100,10,19.1,13.5,210,51,0.28,-0.17,-0.71,0,12.604609 47.432995,62.0,-32.15,126,10,0,-13,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:29.510,-88,0,100,11,0,6,100,-88,100,10,19.1,13.5,210,51,0.28,-0.17,-0.71,0,12.604743 47.432877,58.6,-32.22,131,10,0,-13,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:29.810,-88,0,100,12,0,6,100,-86,100,11,19.1,13.0,214,51,0.27,-0.18,-0.72,0,12.604743 47.432877,58.6,-32.22,131,10,0,-13,28,0,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:30.110,-88,0,100,12,0,6,100,-86,100,11,19.1,13.0,214,51,0.27,-0.18,-0.72,0,12.604743 47.432877,58.6,-32.22,131,10,-2,-9,20,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:30.410,-91,0,100,3,0,6,100,-83,100,11,19.1,13.0,214,51,0.27,-0.18,-0.72,0,12.604889 47.432748,51.8,-32.18,137,10,0,-9,28,-7,1,-1,-1,-1,0x0000000000000000,4.0
2021-08-03,08:46:30.710,-88,0,99,11,0,6,100,-78,100,12,19.1,13.2,218,51,0.27,-0.18,-0.72,0,12.604889 47.432748,51.8,-32.18,137,10,0,-4,28,-3,1,-1,-1,-1,0x0000000000000000,4.0
